dataset,model,layer,target,alpha,pearsonr,pearsonr_nc,explained_variance,explained_variance_nc,r_per_channel,ev_per_channel,r_nc_per_channel,ev_nc_per_channel,encoding_rsa,encoding_cka
TVSD,Model A (ResNet),features/layer1-0,monkeyF/IT,100000.0,0.4710204601287842,0.48776561526043527,0.1494564265012741,0.1529971814527073,"[0.4044529  0.05957298 0.20903708 0.16751756 0.19683821 0.22571455
 0.6089172  0.6213321  0.19916083 0.2177583  0.2504238  0.28460157
 0.29398754 0.45430237 0.50995106 0.6195676  0.24125049 0.22108911
 0.30818167 0.40082824 0.3672787  0.4908023  0.6256964  0.31981456
 0.41411778 0.38543215 0.44392776 0.39034367 0.45335898 0.5289008
 0.5186668  0.5191818  0.41043139 0.38597786 0.5719252  0.46763587
 0.4448189  0.66519094 0.3700791  0.44344094 0.17052186 0.3633806
 0.32610896 0.5206548  0.46215445 0.46112543 0.45945853 0.30903813
 0.40006372 0.55387664 0.49120703 0.43944106 0.32681388 0.3638336
 0.37416422 0.4027767  0.09480681 0.35159856 0.40022764 0.40876505
 0.40813643 0.37942606 0.3929001  0.45434222 0.4865696  0.44986838
 0.47943866 0.4338634  0.38964885 0.3090911  0.384634   0.38103592
 0.4796747  0.38050976 0.48768014 0.37812886 0.38123176 0.34810993
 0.4337759  0.3808795  0.62602556 0.52020437 0.33450636 0.40873045
 0.33346125 0.31408367 0.19892798 0.56990105 0.67859143 0.6257952
 0.51970565 0.6619317  0.6386578  0.73361415 0.6856961  0.41635293
 0.39689973 0.5251326  0.4050208  0.45947286 0.26577318 0.60463893
 0.5632798  0.35803586 0.3138793  0.40430704 0.49488437 0.51682854
 0.34356084 0.37682596 0.1652116  0.21709411 0.557133   0.40914306
 0.35298005 0.41459835 0.23507605 0.28769776 0.6495428  0.1989638
 0.36011517 0.30509496 0.21480666 0.28562218 0.5826238  0.17760669
 0.18920185 0.33532545 0.2874224  0.2716691  0.1227143  0.44436273
 0.36595815 0.40827397 0.4377396  0.46946475 0.4808713  0.51259553
 0.4461305  0.4287896  0.41521752 0.46006984 0.36872318 0.50006914
 0.43089613 0.34804672 0.52522236 0.53317606 0.450148   0.39439112
 0.39864963 0.44093922 0.44514787 0.34056222 0.51461387 0.5109647
 0.5416771  0.46542197 0.4486294  0.3879395  0.44426662 0.5903004
 0.6731132  0.625538   0.41904712 0.45694748 0.5157685  0.75218016
 0.7375773  0.6457848  0.5340271  0.49701026 0.5478255  0.7412458
 0.7663982  0.6544642  0.26488066 0.49696967 0.05967848 0.45297715
 0.4932178  0.63900405 0.4416728  0.64622766 0.6959137  0.6226424
 0.7035351  0.739853   0.77520055 0.7285058  0.497323   0.6719934
 0.74295735 0.7684448  0.712861   0.726841   0.7488211  0.62645096
 0.6704317  0.7003183  0.7144738  0.75431716 0.35592353 0.6693182
 0.6721109  0.61638063 0.79108304 0.8593887  0.7781256  0.6431757
 0.4899516  0.4427289  0.6530034  0.7628784  0.8314685  0.69009095
 0.62695223 0.2678915  0.51987    0.65447885 0.7418325  0.85855496
 0.4700819  0.30484566 0.6187895  0.46974266 0.5617743  0.67298824
 0.35050094 0.38137043 0.4105237  0.49290568 0.46480474 0.6413568
 0.62680674 0.5690701  0.483332   0.45280483 0.4803005  0.612639
 0.38954443]","[ 1.39901936e-01 -1.42064810e-01 -2.67989635e-02 -2.17035174e-01
 -2.44219661e-01 -2.26342201e-01  3.39580655e-01  3.43888223e-01
  7.67153502e-03 -9.43970680e-03 -1.62136555e-03 -2.32380629e-02
 -6.54957294e-02  8.50347877e-02  1.50784373e-01  3.42000425e-01
 -4.65308428e-02 -6.42853975e-02  9.43042636e-02  7.80494809e-02
  7.34335184e-02  1.68478310e-01  3.59505117e-01 -1.06463408e+00
  1.19153798e-01  1.03464663e-01  1.79947913e-01  6.18011951e-02
  1.40140474e-01  1.99697196e-01 -5.48708439e-03  2.68875360e-01
  1.61146581e-01  1.44506395e-01  2.81504989e-01  1.34956300e-01
  8.93625021e-02  3.32110047e-01  1.14200830e-01  1.95912898e-01
 -7.63162374e-02  4.18030620e-02 -1.57947302e-01  1.94571316e-01
  2.08488166e-01  2.05442905e-01 -2.44768858e-02  4.94714379e-02
  1.48565173e-01  2.09936976e-01  1.24020457e-01  1.86280608e-01
 -5.35429716e-02  9.68236327e-02  1.13347232e-01  1.54069245e-01
 -2.03296113e+00 -2.88575888e-02  1.31066442e-01  1.56749666e-01
  1.63113654e-01  1.41159058e-01  1.46172643e-01  2.01404691e-01
  2.32169807e-01  1.99980855e-01  2.13157058e-01  1.79726243e-01
  1.39934421e-01  1.90566778e-02  1.37076020e-01  1.35439992e-01
  2.26389766e-01  1.37904346e-01  2.26170361e-01  5.53635955e-02
  1.03480339e-01  1.00390136e-01  1.80683136e-01  1.38160110e-01
  3.78944159e-01  2.40253091e-01  7.72095919e-02  1.61218941e-01
 -1.18809938e-02  3.99157405e-02 -4.03167009e-01  2.84345984e-01
  3.95958126e-01  3.74407887e-01  2.15139091e-01  3.68240237e-01
  4.03828502e-01  5.20935416e-01  4.67599094e-01  1.20694220e-01
  1.51312172e-01  2.52942502e-01  9.44690704e-02  1.84091330e-01
 -9.77293253e-02  3.50469470e-01  3.10614169e-01  6.05088472e-02
 -5.84646463e-02  1.26942039e-01  2.39325404e-01  2.65949368e-01
  9.64977741e-02  8.91674161e-02 -2.17282891e-01 -1.56860709e-01
  3.02301645e-01  1.61943555e-01 -2.19876766e-02  1.47793233e-01
 -3.24076056e-01 -5.06992340e-02  3.99451196e-01 -2.32836485e-01
 -3.59034538e-02 -6.30013943e-02 -1.16770148e-01  7.39025474e-02
  2.67963529e-01 -8.05113316e-02 -1.16097689e-01 -8.99115801e-02
 -1.16674662e-01 -1.57375455e-01 -6.45579100e-02  1.69851601e-01
  3.13997865e-02  1.44954979e-01  1.53987288e-01  1.99180722e-01
  2.06783414e-01  2.43868232e-01  1.43276036e-01  1.53455198e-01
  1.33767188e-01  1.54982686e-01  5.80637455e-02  2.44817674e-01
  1.70885265e-01  1.20287359e-01  2.71600783e-01  2.78533638e-01
  1.61724210e-01  8.84991884e-02  5.91077209e-02  1.62161052e-01
  1.82223618e-01  7.85202384e-02  2.61153162e-01  2.59632111e-01
  2.70780146e-01  1.70332432e-01  1.77496016e-01  1.09640956e-01
  1.97337389e-01  3.34995568e-01  4.49810386e-01  3.73793602e-01
  6.24584556e-02  1.97691858e-01  2.45894253e-01  5.64528465e-01
  5.43932438e-01  3.95351112e-01  1.75807118e-01  2.32149363e-01
  2.92428970e-01  5.43749094e-01  5.82150102e-01  3.51344526e-01
 -2.18674541e-01  1.69909894e-01 -3.46066475e+00  1.63853943e-01
 -2.40174603e+00  3.74428809e-01  1.50370657e-01  4.08015311e-01
  4.82707858e-01  3.86821926e-01  4.88919020e-01  5.42003632e-01
  5.95110238e-01  5.24130821e-01 -2.04847217e-01  4.34835076e-01
  5.46202064e-01  5.72161257e-01  4.99160409e-01  5.14605403e-01
  5.30411124e-01  3.67248774e-01  4.39451337e-01  4.85654294e-01
  4.92157221e-01  5.62560022e-01 -5.83807230e-02  4.10030961e-01
  4.16472971e-01  2.63914824e-01  6.15517378e-01  7.19620764e-01
  5.98543406e-01  4.11408365e-01  1.99702680e-01  1.74726009e-01
  3.41113925e-01  5.44696808e-01  6.78293526e-01  4.70137596e-01
  3.86177897e-01  3.48067284e-02  2.65336752e-01  3.58283997e-01
  4.99027252e-01  7.12134600e-01  1.62475944e-01 -1.01293921e-01
  3.80868316e-01  2.09142268e-01  3.03919673e-01  3.55132282e-01
  1.15945935e-02  1.26064003e-01  1.12562120e-01  2.36325383e-01
  2.08447039e-01  3.03958356e-01  2.49089003e-01  1.94249868e-01
  1.35950685e-01  1.72739983e-01  7.08292723e-02  3.41875970e-01
  1.50092661e-01]","[0.40959568 0.06051984 0.21169476 0.17018562 0.20256673 0.23814621
 0.62520939 0.6620601  0.20313348 0.22140248 0.25372658 0.28864201
 0.2985988  0.47019595 0.54432936 0.66691234 0.24828083 0.23131961
 0.31341977 0.40725855 0.37182898 0.50806503 0.64525327 0.34865219
 0.42534227 0.38876611 0.44764509 0.40129663 0.46504683 0.54785936
 0.56108734 0.5240868  0.4148264  0.38923057 0.57792211 0.48365851
 0.4649318  0.6957051  0.37816726 0.44596646 0.17273956 0.38256695
 0.35229291 0.53602636 0.46816288 0.46578614 0.51817228 0.31842784
 0.40999289 0.575568   0.49972457 0.44436505 0.34592851 0.37631065
 0.38573478 0.41077719 0.09610353 0.35564318 0.41368234 0.41425118
 0.41304898 0.38125169 0.396851   0.45705086 0.49315433 0.45462511
 0.48674513 0.4399525  0.39853347 0.32689719 0.39820191 0.3896406
 0.48440231 0.3821061  0.49938702 0.40266133 0.41054758 0.36164584
 0.45541371 0.38272179 0.63535625 0.5426837  0.35528624 0.41701981
 0.37006553 0.33588739 0.22432101 0.57453455 0.68466616 0.63616329
 0.53798182 0.66971162 0.66152365 0.74314308 0.69981232 0.45339478
 0.40344815 0.53808649 0.43516805 0.49135993 0.29097377 0.61813879
 0.568481   0.37197846 0.34818828 0.42657204 0.51411221 0.52769378
 0.34722389 0.38713101 0.18482845 0.24670892 0.5619477  0.41607006
 0.3621206  0.42312931 0.24556901 0.29305902 0.66226684 0.21894117
 0.3907824  0.34398227 0.23116376 0.29237629 0.58741096 0.18298803
 0.19840734 0.37345001 0.32416199 0.30700488 0.12578991 0.44788769
 0.38828816 0.42095678 0.49805436 0.47930466 0.49117436 0.51513186
 0.4763213  0.45330942 0.43881271 0.47227812 0.40525286 0.50516574
 0.43516587 0.34929345 0.53430855 0.54064324 0.47757938 0.41379769
 0.41536028 0.46290426 0.44996885 0.34500117 0.53486468 0.51834368
 0.55721961 0.51166626 0.46381126 0.39296864 0.45193804 0.62981415
 0.69154509 0.64653427 0.47314011 0.47105258 0.53216134 0.76008396
 0.74949056 0.68418911 0.58447053 0.51096893 0.55832303 0.74877829
 0.77769099 0.70071507 0.29288514 0.54509772 0.0671021  0.50344228
 0.52333709 0.68263135 0.44853067 0.65702355 0.70775958 0.63147688
 0.71575795 0.78576239 0.81415393 0.7604778  0.50354613 0.68465019
 0.74897026 0.772332   0.76237817 0.757079   0.75932539 0.64541214
 0.68335579 0.71350345 0.72344994 0.79702873 0.38191692 0.67395975
 0.68904327 0.69886742 0.80683211 0.87036162 0.81895585 0.71201569
 0.50656216 0.44624867 0.68393027 0.79258843 0.8478745  0.70754861
 0.66109244 0.27156407 0.52353788 0.66419291 0.7588437  0.87626131
 0.5175751  0.33960347 0.62366715 0.47620683 0.58039023 0.69540363
 0.36457122 0.38880328 0.46499144 0.49626788 0.4699914  0.64935364
 0.64273495 0.58598927 0.50339331 0.46043676 0.485395   0.61694098
 0.39350225]","[ 1.43482378e-01 -1.46616653e-01 -2.74847345e-02 -2.24003687e-01
 -2.58641398e-01 -2.51961269e-01  3.57995430e-01  3.90449207e-01
  7.98063460e-03 -9.75829690e-03 -1.66441529e-03 -2.39025597e-02
 -6.75664723e-02  9.10886773e-02  1.71799883e-01  3.96265986e-01
 -4.92822914e-02 -7.03724296e-02  9.75372431e-02  8.05737919e-02
  7.52643545e-02  1.80538343e-01  3.82329808e-01 -1.26528597e+00
  1.25700564e-01  1.05262325e-01  1.82974195e-01  6.53181113e-02
  1.47459419e-01  2.14270160e-01 -6.42134010e-03  2.73979800e-01
  1.64616265e-01  1.46952221e-01  2.87439344e-01  1.44362766e-01
  9.76264134e-02  3.63278536e-01  1.19247144e-01  1.98150806e-01
 -7.83141892e-02  4.63339676e-02 -1.84329371e-01  2.06229775e-01
  2.13944485e-01  2.09616815e-01 -3.11323485e-02  5.25233530e-02
  1.56031152e-01  2.26702402e-01  1.28358779e-01  1.90478595e-01
 -5.99893552e-02  1.03578296e-01  1.20465863e-01  1.60250703e-01
 -2.08895328e+00 -2.95253345e-02  1.40026853e-01  1.60985453e-01
  1.67063939e-01  1.42520713e-01  1.49127161e-01  2.03813274e-01
  2.38496210e-01  2.04232247e-01  2.19703432e-01  1.84806416e-01
  1.46388630e-01  2.13155526e-02  1.46917270e-01  1.41626162e-01
  2.30874294e-01  1.39063859e-01  2.37159243e-01  6.27804588e-02
  1.20007032e-01  1.08349066e-01  1.99158564e-01  1.39499889e-01
  3.90324397e-01  2.61465600e-01  8.71002207e-02  1.67824535e-01
 -1.46325252e-02  4.56500104e-02 -5.12664370e-01  2.88988454e-01
  4.03079069e-01  3.86916951e-01  2.30536473e-01  3.76947231e-01
  4.33262663e-01  5.34556199e-01  4.87049871e-01  1.43125247e-01
  1.56346338e-01  2.65575517e-01  1.09055854e-01  2.10529559e-01
 -1.17141369e-01  3.66294133e-01  3.16376933e-01  6.53132671e-02
 -7.19442746e-02  1.41308288e-01  2.58283800e-01  2.77248972e-01
  9.85664606e-02  9.41110202e-02 -2.71945625e-01 -2.02575909e-01
  3.07549133e-01  1.67473546e-01 -2.31411795e-02  1.53937931e-01
 -3.53652946e-01 -5.26064038e-02  4.15254350e-01 -2.81940682e-01
 -4.22788717e-02 -8.00851898e-02 -1.35230868e-01  7.74390210e-02
  2.72385111e-01 -8.54641072e-02 -1.27669831e-01 -1.11518660e-01
 -1.48408761e-01 -2.00977347e-01 -6.78345217e-02  1.72557022e-01
  3.53485932e-02  1.54100758e-01  1.99345605e-01  2.07617822e-01
  2.15739359e-01  2.46287522e-01  1.63323885e-01  1.71507311e-01
  1.49402082e-01  1.63316968e-01  7.01384774e-02  2.49833361e-01
  1.74288634e-01  1.21150659e-01  2.81079290e-01  2.86390045e-01
  1.82035273e-01  9.74229217e-02  6.41669521e-02  1.78719298e-01
  1.86191974e-01  8.05804704e-02  2.82111090e-01  2.67185106e-01
  2.86542218e-01  2.05862451e-01  1.89712399e-01  1.12502084e-01
  2.04211320e-01  3.81344739e-01  4.74781986e-01  3.99307603e-01
  7.96241946e-02  2.10084974e-01  2.61773302e-01  5.76454767e-01
  5.61645375e-01  4.43771750e-01  2.10588718e-01  2.45372433e-01
  3.03743479e-01  5.54856325e-01  5.99432335e-01  4.02758151e-01
 -2.67357516e-01  2.04412584e-01 -4.37518265e+00  2.02396819e-01
 -2.70403705e+00  4.27301567e-01  1.55076530e-01  4.21761804e-01
  4.99281125e-01  3.97876801e-01  5.06055075e-01  6.11355425e-01
  6.56420790e-01  5.71145511e-01 -2.10005895e-01  4.51369340e-01
  5.55078889e-01  5.77964521e-01  5.70914825e-01  5.58313253e-01
  5.45396499e-01  3.89816719e-01  4.56557523e-01  5.04113656e-01
  5.04601154e-01  6.28071140e-01 -6.72192791e-02  4.15737599e-01
  4.37721534e-01  3.39277775e-01  6.40269062e-01  7.38114710e-01
  6.63005660e-01  5.04188525e-01  2.13473026e-01  1.77515247e-01
  3.74190038e-01  5.87948960e-01  7.05324869e-01  4.94225190e-01
  4.29381070e-01  3.57676126e-02  2.69094076e-01  3.68998541e-01
  5.22176386e-01  7.41810802e-01  1.96964863e-01 -1.25709349e-01
  3.86896433e-01  2.14937922e-01  3.24395821e-01  3.79183223e-01
  1.25441698e-02  1.31025829e-01  1.44412801e-01  2.39560422e-01
  2.13125033e-01  3.11585478e-01  2.61909398e-01  2.05972160e-01
  1.47470502e-01  1.78612047e-01  7.23398029e-02  3.46694157e-01
  1.53158078e-01]",0.3629940139674089,0.32407858578520066
